,tissue,network,module,glucose,weight,insulin,triglyceride,mean
131,gastroc,SIGNED,cyan,25.120243785434727,10.117699383019652,163.0995403196136,37.50062770196114,58.95952779750728
132,gastroc,SIGNED,darkgreen,24.077767998583507,10.054649888527017,142.77702579661286,41.182269317614136,54.52292825033438
133,gastroc,SIGNED,darkgrey,28.20711127790782,11.220091265788888,166.11544842405186,49.23631718175126,63.69474203737495
134,gastroc,SIGNED,darkmagenta,26.728639847032532,10.537633168531858,154.16492772922066,45.59954896798303,59.25768742819202
135,gastroc,SIGNED,darkolivegreen,27.811213155238683,9.85783882326211,172.50499181318997,43.31025475864474,63.371074637583874
136,gastroc,SIGNED,darkorange,26.581789795193057,11.726078052115694,176.52789841734202,41.29904195144597,64.03370205402419
137,gastroc,SIGNED,darkred,24.628343290028216,8.72770089727171,153.82955729192963,36.651738654431576,55.95933503341528
138,gastroc,SIGNED,darkturquoise,25.99417555193687,10.987842894582757,170.3171172759237,43.9655017919569,62.816159378600055
139,gastroc,SIGNED,greenyellow,21.703810999012475,7.78826558185519,90.1799716795955,29.749609482131877,37.35541443564876
140,gastroc,SIGNED,green,18.41723131145941,8.944985241421634,113.00309932129473,28.816510652452404,42.29545663165704
141,gastroc,SIGNED,grey60,24.887840732502067,10.468346283563724,154.55289351530328,40.09887965987431,57.50199004781084
142,gastroc,SIGNED,grey,18.369913996418234,9.793217586630586,93.14724292013182,27.41988622952356,37.18256518317605
143,gastroc,SIGNED,lightcyan,24.840800393238457,9.900340029843159,140.89449648236754,34.09661678070691,52.43306342153902
144,gastroc,SIGNED,lightgreen,23.905319378595877,11.093831220073948,152.64614760796567,40.490663525996155,57.03399043315792
145,gastroc,SIGNED,lightyellow,26.903560911909167,10.998565886058152,142.32661956943025,41.71104002643296,55.48494659845763
146,gastroc,SIGNED,magenta,18.070216296829383,8.759987281387762,112.09002660924314,28.854514274990024,41.94368611561258
147,gastroc,SIGNED,midnightblue,19.906358739601274,10.47483231596548,140.3208571944908,26.95623937946324,49.41457190738019
148,gastroc,SIGNED,orange,29.02101118385992,11.902975375086873,185.7563024399179,46.60837218214895,68.32216529525341
149,gastroc,SIGNED,paleturquoise,29.170192924580064,11.190550438337299,163.3802026474143,47.99209930678983,62.93326132928038
150,gastroc,SIGNED,pink,24.957399600709277,9.372929894970417,115.9859439435655,43.74978118387064,48.516513655778965
151,gastroc,SIGNED,purple,19.169004904160314,9.111646017479382,114.41360939241183,31.14556833091618,43.459957161241924
152,gastroc,SIGNED,red,28.523485321471163,10.408878597242474,143.97768280487924,43.78027598793372,56.67258067788165
153,gastroc,SIGNED,royalblue,24.789531233883775,10.692155593456121,127.24642205352079,38.441406440533534,50.29237883034856
154,gastroc,SIGNED,saddlebrown,27.39480908005986,12.304113822280444,176.9174641527593,51.50361428607281,67.03000033529311
155,gastroc,SIGNED,salmon,22.962934065042255,9.240040970600097,138.73135784672345,32.130531347248244,50.76621605740352
156,gastroc,SIGNED,skyblue,25.73926328348585,12.335379725898127,156.74642698697926,42.31136093101824,59.28310773184537
157,gastroc,SIGNED,steelblue,27.198249676796372,10.978765762989687,177.82213488196518,46.819341857660376,65.70462304485291
158,gastroc,SIGNED,tan,27.93699731268955,10.55474941051889,178.63832388833396,35.60156662490087,63.18290930911082
159,gastroc,SIGNED,turquoise,19.659317733615122,7.744103456024011,115.04033952261825,27.155008065588877,42.399692194461565
160,gastroc,SIGNED,violet,26.219402243068636,10.951313366828344,156.2066475898679,48.201645071615715,60.39475206784515
161,gastroc,SIGNED,white,22.876246906013336,10.961056785540585,130.22405763442305,35.21183419541175,49.81829888034718
162,gastroc,UNSIGNED,bisque4,28.612817465532604,10.92369161929193,154.67865367636327,45.16214212027688,59.84432622036617
163,gastroc,UNSIGNED,black,22.15815886696815,8.981714106725752,132.0498467664488,40.310806414045004,50.87513153854693
164,gastroc,UNSIGNED,blue,19.219282703497587,9.258413893838977,145.06612252487494,31.64348449394788,51.29682590403985
165,gastroc,UNSIGNED,brown4,25.898439349039204,10.281432918195643,160.2576676217401,48.40294163750122,61.21012038161904
166,gastroc,UNSIGNED,brown,22.092326535712196,8.628531692305918,149.8173148046117,33.93766580065303,53.61895970832071
167,gastroc,UNSIGNED,cyan,26.316923343094473,10.520675185273332,185.12098845221595,42.01905579337993,65.99441069349092
168,gastroc,UNSIGNED,darkgreen,24.894120297189637,11.587830204178783,147.3763229271491,38.20373112995736,55.51550113961872
169,gastroc,UNSIGNED,darkgrey,26.394281921712736,10.122525545068642,150.28563219080365,42.13938333714734,57.235455748683094
170,gastroc,UNSIGNED,darkmagenta,26.648369625240857,11.072486947731765,159.24129639997477,46.72254583178564,60.92117470118326
171,gastroc,UNSIGNED,darkolivegreen,25.73526111176172,11.357208049274028,146.9805808651568,41.234063912315406,56.32677848462699
172,gastroc,UNSIGNED,darkorange2,26.040997108608472,10.988435218307652,137.4052739469823,43.30036788597872,54.433768539969286
173,gastroc,UNSIGNED,darkorange,25.16977564533674,10.503235407674607,149.38942571908564,36.93052441920026,55.49824029782431
174,gastroc,UNSIGNED,darkred,17.15024383614928,10.930453120833198,89.634600025216,28.90392518632028,36.654805542129694
175,gastroc,UNSIGNED,darkslateblue,27.40614858426835,11.411812719875655,141.2409417475209,39.81135553807436,54.96756464743482
176,gastroc,UNSIGNED,darkturquoise,27.530310523074757,11.32188747859918,170.1869230950814,47.20238707761396,64.06037704359233
177,gastroc,UNSIGNED,floralwhite,27.019130632138026,10.947738925113187,160.52895152341597,44.814112972090136,60.82748351318933
178,gastroc,UNSIGNED,greenyellow,25.769660293912068,10.708911780173194,143.4132174794213,38.22595322052109,54.52943569350691
179,gastroc,UNSIGNED,green,29.511822539203408,10.61158052581771,156.29206934722313,40.07345293467572,59.12223133672999
180,gastroc,UNSIGNED,grey60,26.011565461803393,10.268178021959054,175.09825934809396,42.176482218882065,63.388621262684616
181,gastroc,UNSIGNED,ivory,27.367951540721876,10.688704976488248,174.38771911104126,47.8150817698855,65.06486434953422
182,gastroc,UNSIGNED,lightcyan1,26.87508393561148,11.409983815838329,153.55277362424366,43.252186712799784,58.772507022123314
183,gastroc,UNSIGNED,lightcyan,28.53910737365833,9.914402231688536,152.36279095622962,43.45888995306826,58.56879762866119
184,gastroc,UNSIGNED,lightgreen,23.52539137913906,9.445308448465429,148.7611096082046,41.50517326356126,55.80924567484259
185,gastroc,UNSIGNED,lightpink4,27.505160400779825,11.137620551359209,138.93341228860166,49.61260178258028,56.79719875583024
186,gastroc,UNSIGNED,lightsteelblue1,25.954079004830422,12.492841227966318,153.05801782011366,41.11874618979511,58.15592106067638
187,gastroc,UNSIGNED,lightyellow,25.19137531060534,10.14625703236848,132.5055899871358,35.36842986344575,50.802913048388845
188,gastroc,UNSIGNED,magenta,25.033407638981238,11.227996827485226,115.42036022174173,36.95947085937912,47.16030888689683
189,gastroc,UNSIGNED,maroon,26.683428362987115,9.727891959762776,120.9278894826404,41.725606022269794,49.76620395691502
190,gastroc,UNSIGNED,mediumpurple3,26.83575648803834,11.25402070087596,159.76409212583607,41.79258040948576,59.911612431059034
191,gastroc,UNSIGNED,midnightblue,25.9577800126794,10.964873956070438,153.31331428792063,36.31513188990476,56.63777503664381
192,gastroc,UNSIGNED,navajowhite2,25.463352593043904,10.79201297440684,141.526077787621,49.14330875293606,56.731188027001956
193,gastroc,UNSIGNED,orangered4,24.958514562018923,10.014832371665285,126.36569440435763,45.79747215781059,51.784128373963114
194,gastroc,UNSIGNED,orange,27.525542816849853,10.60260430579526,152.19394142692417,49.22168001476676,59.885942141084016
195,gastroc,UNSIGNED,paleturquoise,25.599415191139858,10.239454200017178,229.98064864795614,48.17536488208492,78.49872073029952
196,gastroc,UNSIGNED,palevioletred3,30.25936406103032,10.716474719637713,194.96556268276785,49.1029983558169,71.26109995481319
197,gastroc,UNSIGNED,pink,26.10239119686895,11.463270026126422,184.12149298520055,51.89784524148987,68.39624986242144
198,gastroc,UNSIGNED,plum1,26.43433520531658,10.001015140412646,143.11443402686783,47.56784374456523,56.779407029290574
199,gastroc,UNSIGNED,plum2,26.586531592525166,11.43662286193268,160.3902484467368,54.78096136331638,63.298591066127756
200,gastroc,UNSIGNED,purple,19.483428335335336,8.409366988475865,86.58198367669708,33.2812557109109,36.939008677854794
201,gastroc,UNSIGNED,red,26.782698484091387,9.731530600501204,134.08206484896402,47.10626003842725,54.425638492995965
202,gastroc,UNSIGNED,royalblue,26.803889383757486,10.970086217646555,165.56237550061346,47.5145633836688,62.712728621421576
203,gastroc,UNSIGNED,saddlebrown,26.336860679204904,10.980433260120476,142.49231456628019,51.88830558710671,57.924478523178074
204,gastroc,UNSIGNED,salmon4,26.36098633569879,10.429494716820894,133.1093701345109,47.424639434426894,54.33112265536437
205,gastroc,UNSIGNED,salmon,27.502177472670557,11.408103589403625,153.54178269464708,43.83693442225139,59.07224954474316
206,gastroc,UNSIGNED,sienna3,24.81997739154565,11.24610604244476,157.07977727258717,50.511232505181546,60.914273302939776
207,gastroc,UNSIGNED,skyblue3,27.590893906338266,10.262601473299465,164.20176224466962,43.10404003991604,61.28982441605585
208,gastroc,UNSIGNED,skyblue,26.011582403648216,10.363093591157677,130.23623086226345,43.339822301260995,52.48768228958259
209,gastroc,UNSIGNED,steelblue,23.59852166514288,10.700131262396319,158.76593466723105,41.62930189383846,58.673472372152176
210,gastroc,UNSIGNED,tan,27.54418868428364,10.718207414351669,154.3916060386082,41.84742107051819,58.625355801940415
211,gastroc,UNSIGNED,thistle1,27.325222020485423,8.859914590110503,137.68814007906676,46.68063514201319,55.138477957918965
212,gastroc,UNSIGNED,thistle2,28.09937591725456,11.472134532885704,184.4263997987484,49.724689215492035,68.43064986609518
213,gastroc,UNSIGNED,turquoise,19.940569279619613,8.99310523499623,100.55213084923267,30.708594817849892,40.0486000454246
214,gastroc,UNSIGNED,violet,25.772936340863378,11.1698709050425,162.08550619437736,45.15521787487194,61.04588282878879
215,gastroc,UNSIGNED,white,29.549231673418845,11.33135036883008,159.08300010255536,43.05176594901531,60.7538370234549
216,gastroc,UNSIGNED,yellowgreen,27.706468145121725,12.16605979432597,153.76437514365014,53.382507540206134,61.754852655825985
217,gastroc,UNSIGNED,yellow,21.359397543519925,9.259141536839675,120.76240475664271,38.41506810473808,47.4490029854351
218,islet,SIGNED,black,18.564349164893386,8.460690506358098,144.04880902140607,35.88772773971298,51.74039410809263
219,islet,SIGNED,blue,17.3209465390533,7.356310283820664,95.0846244954596,37.115912804456734,39.219448530697576
220,islet,SIGNED,brown,17.91515455365471,8.704565456524003,98.82168389028429,35.212039874783734,40.16336094381168
221,islet,SIGNED,cyan,21.846625202070356,11.049240217137173,96.98234581700677,35.119416940052396,41.24940704406667
222,islet,SIGNED,darkgreen,24.496038297456224,10.630944875163486,172.60166558442762,58.57050478434154,66.57478838534722
223,islet,SIGNED,darkgrey,24.213007929413294,9.878282246073265,157.86015356219303,40.05659140849872,58.00200878654458
224,islet,SIGNED,darkmagenta,25.343355301334007,9.604449318221963,179.0091629350042,53.54866170821438,66.87640731569364
225,islet,SIGNED,darkolivegreen,23.181926268228686,9.832595363307766,172.99289777908106,45.702064865066795,62.927371068921076
226,islet,SIGNED,darkorange,20.653000417228913,9.088398840835909,135.1614086551791,49.2867655244073,53.54739335941281
227,islet,SIGNED,darkred,22.241326058899368,10.437350502928517,136.80639558774055,37.677449311310546,51.79063036521975
228,islet,SIGNED,darkturquoise,22.316903429100584,9.700809547778647,133.2679163268272,43.67438577401866,52.24000376943127
229,islet,SIGNED,greenyellow,20.113109953588992,9.508936379238326,140.42547452983607,44.99586678674495,53.760846912352086
230,islet,SIGNED,green,18.959567491383375,7.527397434062976,117.66772346589347,37.50358054247713,45.414567233454235
231,islet,SIGNED,grey60,21.918174281171186,8.7982867125317,124.23559843320362,45.220631890161854,50.04317282926709
232,islet,SIGNED,lightcyan,17.848988767880787,8.496803381304012,147.26881362383634,40.61309620055269,53.55692549339346
233,islet,SIGNED,lightgreen,19.420171882279707,10.643788005826554,94.89728088168813,37.03846311361433,40.499925970852175
234,islet,SIGNED,lightyellow,18.857204243611893,8.799943886624915,148.09777914522553,41.31059645053771,54.26638093150001
235,islet,SIGNED,magenta,23.185774300875476,8.74563805984304,115.69780903265973,42.58639243522161,47.55390345714997
