Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
10002915630.Ric8a,blue,islet,0.598693623,NO,,Ric8a,10002915630,1
512759.Tnpo2,blue,islet,0.598485072,NO,,Tnpo2,512759,1
10004033361.Exoc8,blue,islet,0.598307593,NO,,Exoc8,10004033361,1
10004033444.Dcp1a,blue,islet,0.598063242,NO,,Dcp1a,10004033444,1
10004037971.Lrrc47,blue,islet,0.597989455,NO,,Lrrc47,10004037971,1
10004036706.Usp7,blue,islet,0.597796322,NO,,Usp7,10004036706,1
10002900383.Helb,blue,islet,0.597728173,NO,,Helb,10002900383,1
499321.Npepps,blue,islet,0.597605772,NO,,Npepps,499321,1
10003840153.Phrf1,blue,islet,0.597568118,NO,,Phrf1,10003840153,1
10003843587.Cux1,blue,islet,0.597563908,NO,,Cux1,10003843587,1
10002950055.Parva,blue,islet,0.597553599,NO,,Parva,10002950055,1
10002928350.Slc39a14,blue,islet,0.597278007,NO,,Slc39a14,10002928350,1
10002915888.Tmem63b,blue,islet,0.597229004,NO,,Tmem63b,10002915888,1
10004034649.Hp1bp3,blue,islet,0.597068862,NO,,Hp1bp3,10004034649,1
10002907673.Rundc3a,blue,islet,0.596903276,NO,,Rundc3a,10002907673,1
516988.Stat3,blue,islet,0.596725292,NO,,Stat3,516988,1
514329.Flot2,blue,islet,0.596674068,NO,,Flot2,514329,1
10002900114.Ccdc120,blue,islet,0.596610288,NO,,Ccdc120,10002900114,1
10002911955.Tns3,blue,islet,0.596300398,NO,,Tns3,10002911955,1
10002913780.Mroh1,blue,islet,0.596279519,NO,,Mroh1,10002913780,1
509302.Gnpat,blue,islet,0.596120751,NO,,Gnpat,509302,1
10002916920.Smg1,blue,islet,0.595988617,NO,,Smg1,10002916920,1
10002914035.Twnk,blue,islet,0.595888146,NO,,Twnk,10002914035,1
515399.Dnajc16,blue,islet,0.595829244,NO,,Dnajc16,515399,1
519051.Chka,blue,islet,0.595818354,NO,,Chka,519051,1
10002921074.Mapk4,blue,islet,0.595779683,NO,,Mapk4,10002921074,1
10002904202.Kif13a,blue,islet,0.595165745,NO,,Kif13a,10002904202,1
10003843641.Otud7b,blue,islet,0.594999165,NO,,Otud7b,10003843641,1
10002918234.Dnaaf5,blue,islet,0.594846726,NO,,Dnaaf5,10002918234,1
10002916799.Fam210a,blue,islet,0.594026132,NO,,Fam210a,10002916799,1
10004033391.Cxxc1,blue,islet,0.593442106,NO,,Cxxc1,10004033391,1
517547.Rbm38,blue,islet,0.593236365,NO,,Rbm38,517547,1
10002909299.Ercc6l2,blue,islet,0.592970994,NO,,Ercc6l2,10002909299,1
503129.Kctd20,blue,islet,0.592750504,NO,,Kctd20,503129,1
517333.Trps1,blue,islet,0.59163023,NO,,Trps1,517333,1
513291.Stau1,blue,islet,0.59123009,NO,,Stau1,513291,1
10002898352.Itgb5,blue,islet,0.591107714,NO,,Itgb5,10002898352,1
512544.Senp2,blue,islet,0.590651381,NO,,Senp2,512544,1
508770.Irf2,blue,islet,0.590626478,NO,,Irf2,508770,1
1480944.Macf1,blue,islet,0.590551837,NO,,Macf1,1480944,1
10002902191.Rfc1,blue,islet,0.590459528,NO,,Rfc1,10002902191,1
513958.Capn10,blue,islet,0.590343025,NO,,Capn10,513958,1
10004038261.Rock2,blue,islet,0.5898377,NO,,Rock2,10004038261,1
505019.Nacc1,blue,islet,0.589694488,NO,,Nacc1,505019,1
10004038192.Zfp451,blue,islet,0.589677145,NO,,Zfp451,10004038192,1
10002900577.Podxl2,blue,islet,0.589639692,NO,,Podxl2,10002900577,1
10002913799.Lnx2,blue,islet,0.5895494,NO,,Lnx2,10002913799,1
10004035080.Ddx54,blue,islet,0.589461708,NO,,Ddx54,10004035080,1
497729.Adnp2,blue,islet,0.589170789,NO,,Adnp2,497729,1
511491.Pkd1,blue,islet,0.589046919,NO,,Pkd1,511491,1
10004033884.Zfp335,blue,islet,0.588892471,NO,,Zfp335,10004033884,1
505621.Scamp5,blue,islet,0.588765549,NO,,Scamp5,505621,1
10003119322.Elmo2,blue,islet,0.588608904,NO,,Elmo2,10003119322,1
10002902863.Ep300,blue,islet,0.588229036,NO,,Ep300,10002902863,1
501269.Sema4g,blue,islet,0.587593268,NO,,Sema4g,501269,1
10003114753.Zc3hav1,blue,islet,0.587552197,NO,,Zc3hav1,10003114753,1
517147.Pcbp3,blue,islet,0.586565113,NO,,Pcbp3,517147,1
502329.Tcf25,blue,islet,0.586205184,NO,,Tcf25,502329,1
514903.Xrcc1,blue,islet,0.585928496,NO,,Xrcc1,514903,1
10002948625.Bsn,blue,islet,0.585329822,NO,,Bsn,10002948625,1
517597.Cdk13,blue,islet,0.585211181,NO,,Cdk13,517597,1
10002898759.Pdpr,blue,islet,0.584579489,NO,,Pdpr,10002898759,1
514253.Plagl2,blue,islet,0.584481918,NO,,Plagl2,514253,1
10004036008.Phf13,blue,islet,0.584451267,NO,,Phf13,10004036008,1
10002910732.Rab40c,blue,islet,0.584233773,NO,,Rab40c,10002910732,1
502211.Gtf2ird1,blue,islet,0.584189292,NO,,Gtf2ird1,502211,1
10002903657.Edc3,blue,islet,0.583868146,NO,,Edc3,10002903657,1
507777.Prepl,blue,islet,0.583822334,NO,,Prepl,507777,1
517392.Zbtb7a,blue,islet,0.583411149,NO,,Zbtb7a,517392,1
514806.Virma,blue,islet,0.583154362,NO,,Virma,514806,1
10002900735.Xylt2,blue,islet,0.582993321,NO,,Xylt2,10002900735,1
10002901480.L3mbtl3,blue,islet,0.582809326,NO,,L3mbtl3,10002901480,1
10002918111.Kcmf1,blue,islet,0.582703341,NO,,Kcmf1,10002918111,1
513353.Kifc3,blue,islet,0.582690559,NO,,Kifc3,513353,1
10002901328.Apbb2,blue,islet,0.582679325,NO,,Apbb2,10002901328,1
10002903016.Cc2d1a,blue,islet,0.582522288,NO,,Cc2d1a,10002903016,1
1014683.Gclc,blue,islet,0.582146632,NO,,Gclc,1014683,1
505504.Ppt2,blue,islet,0.582031301,NO,,Ppt2,505504,1
515518.Polr1a,blue,islet,0.581741627,NO,,Polr1a,515518,1
10004035043.Mfn1,blue,islet,0.581736461,NO,,Mfn1,10004035043,1
509797.Nadk,blue,islet,0.581656333,NO,,Nadk,509797,1
10002913175.Arhgef28,blue,islet,0.581634865,NO,,Arhgef28,10002913175,1
10002904238.Slain1,blue,islet,0.580983249,NO,,Slain1,10002904238,1
10003840071.Ttll5,blue,islet,0.580955199,NO,,Ttll5,10003840071,1
1015089.Fasn,blue,islet,0.580640838,NO,,Fasn,1015089,1
10004034721.Arrdc1,blue,islet,0.580121945,NO,,Arrdc1,10004034721,1
10003115475.Runx1t1,blue,islet,0.580056078,NO,,Runx1t1,10003115475,1
514456.Surf6,blue,islet,0.580032785,NO,,Surf6,514456,1
502683.Cnot4,blue,islet,0.580020938,NO,,Cnot4,502683,1
10002897633.Bicdl1,blue,islet,0.579705683,NO,,Bicdl1,10002897633,1
10002900593.Arhgap21,blue,islet,0.57966826,NO,,Arhgap21,10002900593,1
512684.Gm21992,blue,islet,0.579361813,NO,,Gm21992,512684,1
10002897542.Brat1,blue,islet,0.579351526,NO,,Brat1,10002897542,1
10002914719.Hadha,blue,islet,0.579268742,NO,,Hadha,10002914719,1
10002910115.Fnbp4,blue,islet,0.579073916,NO,,Fnbp4,10002910115,1
10004035650.Vps52,blue,islet,0.579022372,NO,,Vps52,10004035650,1
10002914681.Prickle1,blue,islet,0.578956061,NO,,Prickle1,10002914681,1
10002934030.Kpna4,blue,islet,0.578713824,NO,,Kpna4,10002934030,1
10003116540.Nectin3,blue,islet,0.578561609,NO,,Nectin3,10003116540,1
519162.Nkx2-2,blue,islet,0.578340896,NO,,Nkx2-2,519162,1
10002932354.Cacna1c,blue,islet,0.578001052,NO,,Cacna1c,10002932354,1
10002896502.Unc119b,blue,islet,0.577913811,NO,,Unc119b,10002896502,1
10004037746.Drosha,blue,islet,0.57755737,NO,,Drosha,10004037746,1
509961.Eif3b,blue,islet,0.577538113,NO,,Eif3b,509961,1
10003844490.Cbx1,blue,islet,0.577133279,NO,,Cbx1,10003844490,1
1364998.Hnrnpl,blue,islet,0.576707613,NO,,Hnrnpl,1364998,1
10003115493.Gm27878,blue,islet,0.576635062,NO,,Gm27878,10003115493,1
10002917896.Nek9,blue,islet,0.576445584,NO,,Nek9,10002917896,1
10004033240.Srsf4,blue,islet,0.576162328,NO,,Srsf4,10004033240,1
505538.Pbx2,blue,islet,0.575961109,NO,,Pbx2,505538,1
10002919364.Pou2f1,blue,islet,0.575344913,NO,,Pou2f1,10002919364,1
512334.Eno2,blue,islet,0.575283975,NO,,Eno2,512334,1
10003842076.Mta3,blue,islet,0.574948994,NO,,Mta3,10003842076,1
10002916387.Mtus1,blue,islet,0.574413046,NO,,Mtus1,10002916387,1
502434.Mtmr3,blue,islet,0.573601298,NO,,Mtmr3,502434,1
10003839717.Fam160b2,blue,islet,0.573343191,NO,,Fam160b2,10003839717,1
517952.Hdac6,blue,islet,0.57296845,NO,,Hdac6,517952,1
10002905252.Dennd1a,blue,islet,0.572917138,NO,,Dennd1a,10002905252,1
10002912349.Fbxw11,blue,islet,0.572564388,NO,,Fbxw11,10002912349,1
10002925112.Fam214b,blue,islet,0.572483385,NO,,Fam214b,10002925112,1
10002946445.Dazap1,blue,islet,0.572426892,NO,,Dazap1,10002946445,1
498864.Gpbp1l1,blue,islet,0.571970088,NO,,Gpbp1l1,498864,1
10003840253.Strbp,blue,islet,0.571048475,NO,,Strbp,10003840253,1
518483.Itgav,blue,islet,0.570947106,NO,,Itgav,518483,1
10002907951.Nfat5,blue,islet,0.570893037,NO,,Nfat5,10002907951,1
514487.Arid2,blue,islet,0.570822402,NO,,Arid2,514487,1
10003114986.Atp6v0a4,blue,islet,0.570811482,NO,,Atp6v0a4,10003114986,1
10004036711.Tada3,blue,islet,0.569582956,NO,,Tada3,10004036711,1
10004036921.Pias3,blue,islet,0.569518855,NO,,Pias3,10004036921,1
513872.Trim32,blue,islet,0.569254174,NO,,Trim32,513872,1
10002896082.Lemd2,blue,islet,0.569247487,NO,,Lemd2,10002896082,1
10002944639.Pkd2,blue,islet,0.569060242,NO,,Pkd2,10002944639,1
10004033980.Cbll1,blue,islet,0.568909857,NO,,Cbll1,10004033980,1
502619.Lasp1,blue,islet,0.568504915,NO,,Lasp1,502619,1
10004033985.Spata2l,blue,islet,0.56824676,NO,,Spata2l,10004033985,1
518375.Gm25775,blue,islet,0.567959731,NO,,Gm25775,518375,1
511968.Prkce,blue,islet,0.567886658,NO,,Prkce,511968,1
501704.Bbx,blue,islet,0.567619775,NO,,Bbx,501704,1
10002896300.Ncbp1,blue,islet,0.567613799,NO,,Ncbp1,10002896300,1
10002903661.Fam53c,blue,islet,0.567571924,NO,,Fam53c,10002903661,1
516277.Birc6,blue,islet,0.56753642,NO,,Birc6,516277,1
10002901617.Zfp213,blue,islet,0.567375076,NO,,Zfp213,10002901617,1
506300.Wwtr1,blue,islet,0.567341496,NO,,Wwtr1,506300,1
10002900271.1810055G02Rik,blue,islet,0.567045501,NO,,1810055G02Rik,10002900271,1
504868.Zc3h18,blue,islet,0.567022919,NO,,Zc3h18,504868,1
514666.Dvl2,blue,islet,0.566536745,NO,,Dvl2,514666,1
513443.Atg2b,blue,islet,0.566347444,NO,,Atg2b,513443,1
508792.Hdac3,blue,islet,0.565412121,NO,,Hdac3,508792,1
508080.Ttc3,blue,islet,0.56473812,NO,,Ttc3,508080,1
10004034565.Dock5,blue,islet,0.564237887,NO,,Dock5,10004034565,1
506847.Ilf3,blue,islet,0.563915535,NO,,Ilf3,506847,1
499044.Esrra,blue,islet,0.563520869,NO,,Esrra,499044,1
10004035577.Pmpca,blue,islet,0.562798623,NO,,Pmpca,10004035577,1
10002927626.Peak1,blue,islet,0.562548106,NO,,Peak1,10002927626,1
511770.Klhdc3,blue,islet,0.562413165,NO,,Klhdc3,511770,1
501456.Tbx2,blue,islet,0.562365165,NO,,Tbx2,501456,1
513165.Gm2888,blue,islet,0.562216134,NO,,Gm2888,513165,1
1010448.Sipa1,blue,islet,0.56181714,NO,,Sipa1,1010448,1
516366.Sox12,blue,islet,0.561698724,NO,,Sox12,516366,1
506648.Med18,blue,islet,0.561543344,NO,,Med18,506648,1
10002898625.Chd9,blue,islet,0.561289127,NO,,Chd9,10002898625,1
505211.Epc1,blue,islet,0.561155261,NO,,Epc1,505211,1
10002942352.Foxn3,blue,islet,0.561038292,NO,,Foxn3,10002942352,1
10002911069.Enpp4,blue,islet,0.560862334,NO,,Enpp4,10002911069,1
502251.Ap2a2,blue,islet,0.56074105,NO,,Ap2a2,502251,1
10004033410.C8a,blue,islet,0.55968485,NO,,C8a,10004033410,1
502699.Ifngr1,blue,islet,0.559620697,NO,,Ifngr1,502699,1
520043.Usf3,blue,islet,0.559566109,NO,,Usf3,520043,1
503227.Shroom1,blue,islet,0.559548255,NO,,Shroom1,503227,1
504055.Sel1l3,blue,islet,0.559510838,NO,,Sel1l3,504055,1
10003839670.Tbc1d16,blue,islet,0.558914341,NO,,Tbc1d16,10003839670,1
10004038448.Kat14,blue,islet,0.558792361,NO,,Kat14,10004038448,1
507274.4833413G10Rik,blue,islet,0.558715433,NO,,4833413G10Rik,507274,1
10002910682.Rnf40,blue,islet,0.558685276,NO,,Rnf40,10002910682,1
1484100.Gprin1,blue,islet,0.558461871,NO,,Gprin1,1484100,1
10002899380.Patl1,blue,islet,0.558223842,NO,,Patl1,10002899380,1
10002909297.Alg2,blue,islet,0.558112567,NO,,Alg2,10002909297,1
502909.Fads1,blue,islet,0.557668528,NO,,Fads1,502909,1
10004036646.Dda1,blue,islet,0.557222076,NO,,Dda1,10004036646,1
10004036097.Pkp3,blue,islet,0.557065775,NO,,Pkp3,10004036097,1
10002939410.Prkce,blue,islet,0.556847794,NO,,Prkce,10002939410,1
10002903933.Pgghg,blue,islet,0.556423303,NO,,Pgghg,10002903933,1
508297.Bicd2,blue,islet,0.556299912,NO,,Bicd2,508297,1
10004036883.Rusc2,blue,islet,0.556297232,NO,,Rusc2,10004036883,1
507434.Stk11,blue,islet,0.556160826,NO,,Stk11,507434,1
1367601.Tnik,blue,islet,0.55602562,NO,,Tnik,1367601,1
515231.Zdhhc5,blue,islet,0.555994667,NO,,Zdhhc5,515231,1
10002908201.Traf3,blue,islet,0.555646742,NO,,Traf3,10002908201,1
10002914576.Tbl1x,blue,islet,0.555442739,NO,,Tbl1x,10002914576,1
10004038149.Nav2,blue,islet,0.555315031,NO,,Nav2,10004038149,1
500784.Eng,blue,islet,0.555195894,NO,,Eng,500784,1
10002907660.Sbk1,blue,islet,0.555017378,NO,,Sbk1,10002907660,1
519447.Sik3,blue,islet,0.554976541,NO,,Sik3,519447,1
10002896905.Ap3m2,blue,islet,0.554844543,NO,,Ap3m2,10002896905,1
507681.Pdcd7,blue,islet,0.554682894,NO,,Pdcd7,507681,1
504121.Xrcc1,blue,islet,0.553757558,NO,,Xrcc1,504121,1
519544.1700030N03Rik,blue,islet,0.553640877,NO,,1700030N03Rik,519544,1
514766.Gprasp1,blue,islet,0.553462257,NO,,Gprasp1,514766,1
1011574.Uck1,blue,islet,0.553168296,NO,,Uck1,1011574,1
10002918938.Gbf1,blue,islet,0.552576214,NO,,Gbf1,10002918938,1
10002927099.Btbd7,blue,islet,0.552468658,NO,,Btbd7,10002927099,1
518132.Rnf24,blue,islet,0.552195574,NO,,Rnf24,518132,1
10002902710.Champ1,blue,islet,0.552062734,NO,,Champ1,10002902710,1
10004033584.Orc4,blue,islet,0.551944044,NO,,Orc4,10004033584,1
514723.Fat1,blue,islet,0.551819253,NO,,Fat1,514723,1
10002906549.Topors,blue,islet,0.551781636,NO,,Topors,10002906549,1
10004033461.Smpd3,blue,islet,0.551488485,NO,,Smpd3,10004033461,1
517671.Tctn1,blue,islet,0.551427811,NO,,Tctn1,517671,1
519611.Mfhas1,blue,islet,0.5513677,NO,,Mfhas1,519611,1
515550.Pafah1b1,blue,islet,0.551277307,NO,,Pafah1b1,515550,1
10004034668.Asb7,blue,islet,0.550731221,NO,,Asb7,10004034668,1
507002.Slc6a9,blue,islet,0.550699704,NO,,Slc6a9,507002,1
10004035365.Klhl26,blue,islet,0.550254114,NO,,Klhl26,10004035365,1
500810.Sort1,blue,islet,0.550176953,NO,,Sort1,500810,1
10002901218.C87436,blue,islet,0.550021603,NO,,C87436,10002901218,1
10002899852.Tdrd7,blue,islet,0.549684059,NO,,Tdrd7,10002899852,1
10002916640.Bspry,blue,islet,0.549210438,NO,,Bspry,10002916640,1
10002908592.Ablim2,blue,islet,0.548952733,NO,,Ablim2,10002908592,1
10002906984.Snapc4,blue,islet,0.548580619,NO,,Snapc4,10002906984,1
505865.Slc12a4,blue,islet,0.548545604,NO,,Slc12a4,505865,1
507591.Abcb10,blue,islet,0.548191804,NO,,Abcb10,507591,1
518222.Gdi1,blue,islet,0.54805056,NO,,Gdi1,518222,1
504114.Ank3,blue,islet,0.547939296,NO,,Ank3,504114,1
506901.Ammecr1,blue,islet,0.547775801,NO,,Ammecr1,506901,1
10002898901.Cd99l2,blue,islet,0.547683325,NO,,Cd99l2,10002898901,1
10002950649.H6pd,blue,islet,0.547659879,NO,,H6pd,10002950649,1
10002908296.Hdac4,blue,islet,0.54718001,NO,,Hdac4,10002908296,1
500542.Ptk2,blue,islet,0.546974819,NO,,Ptk2,500542,1
510638.Katnb1,blue,islet,0.546575202,NO,,Katnb1,510638,1
510363.Gpld1,blue,islet,0.546567543,NO,,Gpld1,510363,1
10002916141.Htt,blue,islet,0.54594802,NO,,Htt,10002916141,1
10002918252.Nav2,blue,islet,0.5458012,NO,,Nav2,10002918252,1
10002905221.Tapt1,blue,islet,0.545396192,NO,,Tapt1,10002905221,1
10004038196.Smarcc2,blue,islet,0.545327463,NO,,Smarcc2,10004038196,1
10002935538.5730419F03Rik,blue,islet,0.545324583,NO,,5730419F03Rik,10002935538,1
10002919330.Zfp598,blue,islet,0.545184704,NO,,Zfp598,10002919330,1
10002922965.Zbtb46,blue,islet,0.545118226,NO,,Zbtb46,10002922965,1
10002913918.Apbb1,blue,islet,0.544843219,NO,,Apbb1,10002913918,1
10004036888.Nelfa,blue,islet,0.544792773,NO,,Nelfa,10004036888,1
518477.Rcc1,blue,islet,0.544330687,NO,,Rcc1,518477,1
10002905818.Tbc1d25,blue,islet,0.544293677,NO,,Tbc1d25,10002905818,1
10004037919.Rbsn,blue,islet,0.544183175,NO,,Rbsn,10004037919,1
515367.Ganab,blue,islet,0.544158016,NO,,Ganab,515367,1
500190.Dnajc1,blue,islet,0.544060565,NO,,Dnajc1,500190,1
518005.Ctdp1,blue,islet,0.543517381,NO,,Ctdp1,518005,1
10003117252.Cpeb3,blue,islet,0.543167111,NO,,Cpeb3,10003117252,1
515774.Sgsm3,blue,islet,0.543131611,NO,,Sgsm3,515774,1
10002916212.Zfp212,blue,islet,0.542897504,NO,,Zfp212,10002916212,1
10002913337.Lpcat1,blue,islet,0.542555519,NO,,Lpcat1,10002913337,1
10002909680.Anapc7,blue,islet,0.542429716,NO,,Anapc7,10002909680,1
10002900155.Mfn2,blue,islet,0.542428968,NO,,Mfn2,10002900155,1
10002900334.Ncoa5,blue,islet,0.54238233,NO,,Ncoa5,10002900334,1
10002921387.Rora,blue,islet,0.542045702,NO,,Rora,10002921387,1
10004038102.Usp22,blue,islet,0.54190162,NO,,Usp22,10004038102,1
10002901399.Ist1,blue,islet,0.541314785,NO,,Ist1,10002901399,1
10002910757.Adprhl2,blue,islet,0.541275117,NO,,Adprhl2,10002910757,1
10002913094.Tmem87b,blue,islet,0.541131028,NO,,Tmem87b,10002913094,1
10004033439.Tsc22d4,blue,islet,0.540377908,NO,,Tsc22d4,10004033439,1
1370003.Lrfn3,blue,islet,0.540190758,NO,,Lrfn3,1370003,1
10002918351.Zfp282,blue,islet,0.540092288,NO,,Zfp282,10002918351,1
10002936988.Aff2,blue,islet,0.539885224,NO,,Aff2,10002936988,1
10002897469.Gm8602,blue,islet,0.539413024,NO,,Gm8602,10002897469,1
10004036235.Trim26,blue,islet,0.539075513,NO,,Trim26,10004036235,1
10004036718.Wnt5b,blue,islet,0.539071237,NO,,Wnt5b,10004036718,1
512205.Mark3,blue,islet,0.538884148,NO,,Mark3,512205,1
1014352.Lsr,blue,islet,0.538852613,NO,,Lsr,1014352,1
508795.Zfp821,blue,islet,0.538550921,NO,,Zfp821,508795,1
517382.Supt6,blue,islet,0.53808202,NO,,Supt6,517382,1
10002918054.Zfp317,blue,islet,0.537900458,NO,,Zfp317,10002918054,1
10003840268.Kcnc4,blue,islet,0.536855029,NO,,Kcnc4,10003840268,1
512018.Ubxn8,blue,islet,0.536420239,NO,,Ubxn8,512018,1
10003118947.Tmem106a,blue,islet,0.536390855,NO,,Tmem106a,10003118947,1
10004033195.Hexdc,blue,islet,0.536010058,NO,,Hexdc,10004033195,1
519953.Sik1,blue,islet,0.535845309,NO,,Sik1,519953,1
10004036169.Slc38a9,blue,islet,0.535790406,NO,,Slc38a9,10004036169,1
516673.Ric1,blue,islet,0.535736806,NO,,Ric1,516673,1
511715.Nacc2,blue,islet,0.535553003,NO,,Nacc2,511715,1
10002896474.Rrp12,blue,islet,0.535429196,NO,,Rrp12,10002896474,1
10002912649.Tjp3,blue,islet,0.53513582,NO,,Tjp3,10002912649,1
10002903894.Wdr24,blue,islet,0.535086607,NO,,Wdr24,10002903894,1
10002912412.Kcnma1,blue,islet,0.53507242,NO,,Kcnma1,10002912412,1
10002909069.Sass6,blue,islet,0.534851905,NO,,Sass6,10002909069,1
498030.Spry4,blue,islet,0.534787139,NO,,Spry4,498030,1
512381.Copg1,blue,islet,0.53424538,NO,,Copg1,512381,1
509722.Wasf1,blue,islet,0.534177923,NO,,Wasf1,509722,1
506865.Ap3b1,blue,islet,0.534095319,NO,,Ap3b1,506865,1
507067.Anks6,blue,islet,0.533866764,NO,,Anks6,507067,1
10004034072.Rhbdl3,blue,islet,0.53379232,NO,,Rhbdl3,10004034072,1
517206.Tpp2,blue,islet,0.533592939,NO,,Tpp2,517206,1
502088.Ddx21,blue,islet,0.533473985,NO,,Ddx21,502088,1
10003118159.Fzd8,blue,islet,0.532875732,NO,,Fzd8,10003118159,1
10004036136.Zhx2,blue,islet,0.532829307,NO,,Zhx2,10004036136,1
505846.Mvp,blue,islet,0.532551113,NO,,Mvp,505846,1
10004036212.Strada,blue,islet,0.532468785,NO,,Strada,10004036212,1
503044.Ap4m1,blue,islet,0.532451194,NO,,Ap4m1,503044,1
509605.Wbp11,blue,islet,0.532023961,NO,,Wbp11,509605,1
519296.Gstcd,blue,islet,0.531755916,NO,,Gstcd,519296,1
509966.Fam57b,blue,islet,0.53128701,NO,,Fam57b,509966,1
10002918471.Bud13,blue,islet,0.531190051,NO,,Bud13,10002918471,1
10002929789.Gm20056,blue,islet,0.531159009,NO,,Gm20056,10002929789,1
505391.Uhrf1bp1,blue,islet,0.530911135,NO,,Uhrf1bp1,505391,1
10002896636.Ppp1r13l,blue,islet,0.530904982,NO,,Ppp1r13l,10002896636,1
10004038148.Cpne1,blue,islet,0.529955908,NO,,Cpne1,10004038148,1
512654.Atr,blue,islet,0.529926311,NO,,Atr,512654,1
10004037414.Cemip2,blue,islet,0.529758582,NO,,Cemip2,10004037414,1
10002912391.Slc25a22,blue,islet,0.529652951,NO,,Slc25a22,10002912391,1
10003843094.Prkd1,blue,islet,0.529502088,NO,,Prkd1,10003843094,1
10003840488.9930104L06Rik,blue,islet,0.529429942,NO,,9930104L06Rik,10003840488,1
10004036221.Entpd7,blue,islet,0.529090758,NO,,Entpd7,10004036221,1
10002904001.Smarca2,blue,islet,0.528735556,NO,,Smarca2,10002904001,1
516470.Dync1h1,blue,islet,0.528404608,NO,,Dync1h1,516470,1
515156.Dctn4,blue,islet,0.528215034,NO,,Dctn4,515156,1
509386.Pea15a,blue,islet,0.528208499,NO,,Pea15a,509386,1
502497.Ddx47,blue,islet,0.528187612,NO,,Ddx47,502497,1
10002907605.Prkag2,blue,islet,0.528162988,NO,,Prkag2,10002907605,1
511734.Casp9,blue,islet,0.527994043,NO,,Casp9,511734,1
516817.Amph,blue,islet,0.527849087,NO,,Amph,516817,1
10003840109.Itga9,blue,islet,0.527796299,NO,,Itga9,10003840109,1
515823.Rnf169,blue,islet,0.527223873,NO,,Rnf169,515823,1
504328.Plscr3,blue,islet,0.52713626,NO,,Plscr3,504328,1
10004036255.Nipbl,blue,islet,0.526988469,NO,,Nipbl,10004036255,1
10004034704.Tbc1d32,blue,islet,0.526965228,NO,,Tbc1d32,10004034704,1
10004037035.Acsl4,blue,islet,0.526664026,NO,,Acsl4,10004037035,1
10002911096.Atf6,blue,islet,0.526495223,NO,,Atf6,10002911096,1
10003840301.Mgat4a,blue,islet,0.526483054,NO,,Mgat4a,10003840301,1
516156.Med17,blue,islet,0.526478649,NO,,Med17,516156,1
512122.Adgrl1,blue,islet,0.5261244,NO,,Adgrl1,512122,1
505284.Wipi1,blue,islet,0.525416127,NO,,Wipi1,505284,1
506855.Pcm1,blue,islet,0.525355722,NO,,Pcm1,506855,1
10002172703.Synj2,blue,islet,0.525189466,NO,,Synj2,10002172703,1
10002907388.Hnrnpul2,blue,islet,0.524723096,NO,,Hnrnpul2,10002907388,1
509116.Cyfip2,blue,islet,0.524555145,NO,,Cyfip2,509116,1
10002908072.Mdn1,blue,islet,0.524184665,NO,,Mdn1,10002908072,1
501855.Tnip1,blue,islet,0.523657971,NO,,Tnip1,501855,1
505029.Eif2ak3,blue,islet,0.523654351,NO,,Eif2ak3,505029,1
10002912336.Rreb1,blue,islet,0.523492737,NO,,Rreb1,10002912336,1
504138.Cdk16,blue,islet,0.523311259,NO,,Cdk16,504138,1
508978.Smarcd1,blue,islet,0.523199832,NO,,Smarcd1,508978,1
506578.Abcb4,blue,islet,0.522810502,NO,,Abcb4,506578,1
519114.Zmym1,blue,islet,0.522336683,NO,,Zmym1,519114,1
10003838669.Tenm4,blue,islet,0.522323813,NO,,Tenm4,10003838669,1
10002902572.Setx,blue,islet,0.521820038,NO,,Setx,10002902572,1
10004034051.Nlgn3,blue,islet,0.521788278,NO,,Nlgn3,10004034051,1
501501.Otud4,blue,islet,0.520629987,NO,,Otud4,501501,1
10002906516.Runx1t1,blue,islet,0.519991689,NO,,Runx1t1,10002906516,1
515542.Ripor1,blue,islet,0.519637172,NO,,Ripor1,515542,1
10003836600.Gm5422,blue,islet,0.519524243,NO,,Gm5422,10003836600,1
10003115014.Soat1,blue,islet,0.518768622,NO,,Soat1,10003115014,1
514032.Zkscan6,blue,islet,0.518652201,NO,,Zkscan6,514032,1
10003839942.Trim56,blue,islet,0.518265399,NO,,Trim56,10003839942,1
10002948068.Zbtb20,blue,islet,0.518132438,NO,,Zbtb20,10002948068,1
10002903971.Ints9,blue,islet,0.517553756,NO,,Ints9,10002903971,1
10002912693.Abhd8,blue,islet,0.51714414,NO,,Abhd8,10002912693,1
508121.Msl1,blue,islet,0.517030408,NO,,Msl1,508121,1
501479.Bop1,blue,islet,0.516639099,NO,,Bop1,501479,1
10002918475.Dennd3,blue,islet,0.516576014,NO,,Dennd3,10002918475,1
10002910449.Herc2,blue,islet,0.51653782,NO,,Herc2,10002910449,1
10002926582.Ppfia2,blue,islet,0.516512811,NO,,Ppfia2,10002926582,1
10002911257.Tmem63c,blue,islet,0.516311504,NO,,Tmem63c,10002911257,1
10002907296.Tor4a,blue,islet,0.515639847,NO,,Tor4a,10002907296,1
10004033322.Strbp,blue,islet,0.515504068,NO,,Strbp,10004033322,1
503521.Bap1,blue,islet,0.515406489,NO,,Bap1,503521,1
499555.Zyx,blue,islet,0.514906062,NO,,Zyx,499555,1
